datacoverage,elevation,elevationUnit,id,latitude,longitude,maxdate,mindate,name,square_diagonal,query_count,query_long,query_lat,dist_from_center,p_name
0.9361,698.0,METERS,GHCND_USC00106844,43.8023,-116.9442,2017-12-29,1922-11-07,"PARMA EXPERIMENT STATION, ID US",2.139864107581439,14,-117.25739300000001,44.416964799999995,0.6898569935921784,Prospector
0.996,214.9,METERS,GHCND_USC00173570,44.3744,-70.3163,2018-10-17,1998-05-01,"HARTFORD, ME US",1.7832200896511994,13,-70.30358399999999,44.51365275,0.13983213163848288,Canton Mountain
1.0,107.0,METERS,GHCND_USW00014605,44.3155,-69.7972,2018-10-16,1948-06-01,"AUGUSTA STATE AIRPORT, ME US",1.7832200896511994,13,-70.30358399999999,44.51365275,0.5437731767828793,Canton Mountain
0.9955,542.5,METERS,GHCND_USC00177039,44.9894,-70.6722,2018-10-17,1997-08-01,"RANGELEY 2 NW, ME US",1.7832200896511994,13,-70.30358399999999,44.51365275,0.6018415084875582,Canton Mountain
0.998,190.2,METERS,GHCND_USW00014607,46.8705,-68.0173,2018-10-16,1939-01-16,"CARIBOU WEATHER FORECAST OFFICE, ME US",2.567836929097727,15,-67.81216394999998,46.53806734999999,0.390630600178275,Mars Hill (1Q07)
0.9631,145.1,METERS,GHCND_USW00014609,46.1185,-67.7928,2018-10-16,1948-06-01,"HOULTON AIRPORT, ME US",2.567836929097727,15,-67.81216394999998,46.53806734999999,0.420013956608134,Mars Hill (1Q07)
0.9809,245.0,METERS,GHCND_CA00810I001,47.15,-67.8333,2017-02-05,2001-08-16,"ST LEONARD CS, CA",2.567836929097727,15,-67.81216394999998,46.53806734999999,0.6122975589904259,Mars Hill (1Q07)
0.9665,192.6,METERS,GHCND_USC00459200,46.0436,-118.4628,2018-10-17,1962-10-01,"WHITMAN MISSION, WA US",1.2383472844799996,11,-118.47112916666667,45.89155983333333,0.1522681427528052,Chopin
0.788,453.2,METERS,GHCND_USC00356540,45.7206,-118.6264,2018-10-15,1932-12-01,"PENDLETON BRANCH EXPERIMENTAL STATION, OR US",1.2383472844799996,11,-118.47112916666667,45.89155983333333,0.2309465225921126,Chopin
0.9474,355.4,METERS,GHCND_USW00024160,46.09472,-118.28694,2018-10-16,1949-01-01,"WALLA WALLA REGIONAL AIRPORT, WA US",1.2383472844799996,11,-118.47112916666667,45.89155983333333,0.274225641465913,Chopin
0.987,1129.0,METERS,GHCND_USW00003013,38.07,-102.68806,2018-10-16,1996-07-01,"LAMAR MUNICIPAL AIRPORT, CO US",2.139864107581439,14,-102.5335275,38.032696,0.15897132437092587,Lamar Municipal
0.9511,1162.5,METERS,GHCND_USC00054388,38.0634,-102.9298,2018-10-17,1941-08-01,"JOHN MARTIN DAM, CO US",2.139864107581439,14,-102.5335275,38.032696,0.39746022426432304,Lamar Municipal
0.6648,1212.5,METERS,GHCND_USC00058793,37.3822,-102.2986,2018-10-17,1940-12-01,"WALSH 1 W, CO US",2.139864107581439,14,-102.5335275,38.032696,0.6916183747358515,Lamar Municipal
1.0,472.7,METERS,GHCND_USW00014941,41.9855,-97.4352,2018-10-16,1945-10-01,"NORFOLK KARL STEFAN MEMORIAL AIRPORT, NE US",2.139864107581439,14,-97.3850765,41.677593,0.31196007100468787,Creston Ridge
0.5342,463.3,METERS,GHCND_USC00254035,41.7175,-97.003,2018-07-25,1934-10-01,"HOWELLS, NE US",2.139864107581439,14,-97.3850765,41.677593,0.3841549433513089,Creston Ridge
0.9084,502.9,METERS,GHCND_USC00253075,41.3594,-97.9761,2013-11-30,1901-03-01,"FULLERTON, NE US",2.139864107581439,14,-97.3850765,41.677593,0.6712343575840388,Creston Ridge
0.9988,1266.1,METERS,GHCND_USW00024133,42.5416,-113.7661,2018-10-16,1948-08-02,"BURLEY MUNICIPAL AIRPORT, ID US",1.7832200896511994,13,-113.92283453846153,42.489186153846155,0.16526623011186997,Burley Butte
0.9927,1207.0,METERS,GHCND_USC00109303,42.5458,-114.3461,2012-10-31,1963-04-13,"TWIN FALLS, ID US",1.7832200896511994,13,-113.92283453846153,42.489186153846155,0.42703486802334006,Burley Butte
0.9688,1269.2,METERS,GHCND_USC00105980,42.6769,-113.5021,2018-10-06,1947-05-02,"MINIDOKA DAM, ID US",1.7832200896511994,13,-113.92283453846153,42.489186153846155,0.46071036442900637,Burley Butte
0.9978,454.2,METERS,GHCND_USC00361705,39.7994,-79.3665,2018-10-17,1946-07-01,"CONFLUENCE 1 SW DAM, PA US",1.7832200896511994,13,-79.39084188888887,39.92044933333333,0.12347254211006653,Mill Run Windpower LLC
0.888,694.9,METERS,GHCND_USC00461900,39.67722,-79.77194,2012-02-29,1978-02-01,"COOPERS ROCK STATE FOREST, WV US",1.7832200896511994,13,-79.39084188888887,39.92044933333333,0.4521020668900414,Mill Run Windpower LLC
0.9651,455.7,METERS,GHCND_USC00188065,39.5099,-79.1401,2018-10-17,1945-02-26,"SAVAGE RIVER DAM, MD US",1.7832200896511994,13,-79.39084188888887,39.92044933333333,0.481063665167094,Mill Run Windpower LLC
0.99,1706.9,METERS,GHCND_USC00244954,46.3615,-110.5998,2018-08-31,1959-07-25,"LENNEP 5 SW, MT US",2.567836929097727,15,-110.33403899999998,46.41209216666667,0.2705336881962056,Gordon Butte
0.984,1415.2,METERS,GHCND_USW00024150,45.6983,-110.4408,2018-10-16,1948-07-01,"LIVINGSTON AIRPORT, MT US",2.567836929097727,15,-110.33403899999998,46.41209216666667,0.7217320613050907,Gordon Butte
0.4942,1293.6,METERS,GHCND_USC00244193,46.9997,-109.8704,2018-02-04,1920-07-01,"HOBSON, MT US",2.567836929097727,15,-110.33403899999998,46.41209216666667,0.7484945478195979,Gordon Butte
0.9974,347.5,METERS,GHCND_USC00214546,44.2395,-95.3152,2018-10-02,1961-01-01,"LAMBERTON SOUTHWEST RESEARCH AND OUTREACH CENTER, MN US",2.567836929097727,15,-96.008090125,43.972481625,0.7425601241045356,Viking
0.9561,435.9,METERS,GHCND_USC00397666,43.5877,-96.73,2018-10-17,2011-01-01,"SIOUX FALLS WEATHER FORECAST OFFICE AIRPORT, SD US",2.567836929097727,15,-96.008090125,43.972481625,0.8180530340755239,Viking
0.9932,497.4,METERS,GHCND_USC00391076,44.3252,-96.7686,2018-10-16,1893-01-01,"BROOKINGS 2 NE, SD US",2.567836929097727,15,-96.008090125,43.972481625,0.8383230415747706,Viking
0.9947,3.7,METERS,GHCND_USW00094225,46.9727,-123.9302,2018-10-16,1953-05-12,"HOQUIAM BOWERMAN AIRPORT, WA US",3.6976851779007265,17,-124.06550975000002,46.792945,0.2249901963865707,Coastal Energy
1.0,2.7,METERS,GHCND_USW00094224,46.1569,-123.8825,2018-10-16,1953-01-16,"ASTORIA AIRPORT PORT OF, OR US",3.6976851779007265,17,-124.06550975000002,46.792945,0.6618502932084228,Coastal Energy
1.0,82.6,METERS,GHCND_USW00094227,47.238,-123.1408,2018-10-15,1998-05-22,"SHELTON SANDERSON FIELD, WA US",3.6976851779007265,17,-124.06550975000002,46.792945,1.0262368512044844,Coastal Energy
0.8412,570.0,METERS,GHCND_USC00355734,45.4825,-120.7236,2018-10-11,1897-11-01,"MORO, OR US",2.567836929097727,15,-120.55046375,45.564715125000006,0.19166504074251128,Klondike (Wasco)
0.9975,71.6,METERS,GHCND_USW00024219,45.6194,-121.1661,2018-10-15,1948-07-01,"DALLESPORT AIRPORT, WA US",2.567836929097727,15,-120.55046375,45.564715125000006,0.618060213788123,Klondike (Wasco)
0.9283,253.0,METERS,GHCND_USC00456768,46.2014,-119.758,2018-10-17,1925-07-01,"PROSSER, WA US",2.567836929097727,15,-120.55046375,45.564715125000006,1.016546322170237,Klondike (Wasco)
0.9947,353.0,METERS,GHCND_USW00094700,44.57611,-71.17861,2018-10-15,1996-07-01,"BERLIN MUNICIPAL AIRPORT, NH US",1.2383472844799996,11,-71.2228026,44.468589200000004,0.11624847666700029,Jericho Mountain
0.9994,1911.4,METERS,GHCND_USW00014755,44.27018,-71.30336,2018-10-17,1948-01-01,"MOUNT WASHINGTON, NH US",1.2383472844799996,11,-71.2228026,44.468589200000004,0.21413945301929005,Jericho Mountain
0.9967,327.4,METERS,GHCND_USW00054728,44.3675,-71.545,2018-10-15,1996-07-01,"WHITEFIELD MOUNT WASHINGTON REGIONAL AIRPORT, NH US",1.2383472844799996,11,-71.2228026,44.468589200000004,0.33768356626197493,Jericho Mountain
0.9988,1266.1,METERS,GHCND_USW00024133,42.5416,-113.7661,2018-10-16,1948-08-02,"BURLEY MUNICIPAL AIRPORT, ID US",1.4860167413759995,12,-114.0188879230769,42.46044076923078,0.2654968074998064,Milner Dam
0.9927,1207.0,METERS,GHCND_USC00109303,42.5458,-114.3461,2012-10-31,1963-04-13,"TWIN FALLS, ID US",1.4860167413759995,12,-114.0188879230769,42.46044076923078,0.3381625963376853,Milner Dam
0.9933,1265.2,METERS,GHCND_USW00094178,42.48194,-114.48694,2018-10-16,1997-06-08,"TWIN FALLS SUN VALLEY REGIONAL AIRPORT, ID US",1.4860167413759995,12,-114.0188879230769,42.46044076923078,0.46854558330614604,Milner Dam
0.99,1706.9,METERS,GHCND_USC00244954,46.3615,-110.5998,2018-08-31,1959-07-25,"LENNEP 5 SW, MT US",2.139864107581439,14,-110.08785383333331,46.45034283333333,0.5195978508417944,Two Dot
0.4942,1293.6,METERS,GHCND_USC00244193,46.9997,-109.8704,2018-02-04,1920-07-01,"HOBSON, MT US",2.139864107581439,14,-110.08785383333331,46.45034283333333,0.590829473028706,Two Dot
0.9782,1310.6,METERS,GHCND_USC00245761,47.0573,-109.951,2018-06-30,1909-01-01,"MOCCASIN EXPERIMENT STATION, MT US",2.139864107581439,14,-110.08785383333331,46.45034283333333,0.622194482349412,Two Dot
1.0,107.0,METERS,GHCND_USW00014605,44.3155,-69.7972,2018-10-16,1948-06-01,"AUGUSTA STATE AIRPORT, ME US",2.567836929097727,15,-69.335261,44.49516033333333,0.4956465223265916,Patriot
0.9967,45.1,METERS,GHCND_USW00014606,44.7978,-68.8185,2018-10-16,1953-01-01,"BANGOR INTERNATIONAL AIRPORT, ME US",2.567836929097727,15,-69.335261,44.49516033333333,0.5988594985145652,Patriot
0.9944,20.7,METERS,GHCND_USW00094623,43.96361,-69.71167,2018-10-15,1996-07-01,"WISCASSET AIRPORT, ME US",2.567836929097727,15,-69.335261,44.49516033333333,0.6513290198876209,Patriot
0.9456,24.4,METERS,GHCND_USW00025501,57.75111,-152.48556,2018-10-16,1945-01-01,"KODIAK AIRPORT, AK US",9.201023981873933,22,-152.44327766666666,57.786765,0.05530890287387238,Kodiak Island Wind Project
0.9873,8.8,METERS,GHCND_USW00025516,59.44333,-151.70167,2018-10-15,1997-06-01,"SELDOVIA AIRPORT, AK US",9.201023981873933,22,-152.44327766666666,57.786765,1.8149902287571025,Kodiak Island Wind Project
0.9694,19.5,METERS,GHCND_USW00025507,59.642,-151.4908,2018-10-16,1932-09-01,"HOMER AIRPORT, AK US",9.201023981873933,22,-152.44327766666666,57.786765,2.08545213580263,Kodiak Island Wind Project
0.9952,124.7,METERS,GHCND_USW00093138,33.8222,-116.5043,2018-10-16,1998-02-19,"PALM SPRINGS ASOS, CA US",1.2383472844799996,11,-116.5584674,33.91995300000001,0.1117575779612307,Karen Avenue Windfarm
0.988,1050.0,METERS,GHCND_USC00049884,34.2182,-116.4073,2018-09-23,2011-01-01,"YUCCA MESA, CA US",1.2383472844799996,11,-116.5584674,33.91995300000001,0.3343693404481865,Karen Avenue Windfarm
0.8203,-6.4,METERS,GHCND_USC00044259,33.7086,-116.2152,2018-10-12,1894-03-01,"INDIO FIRE STATION, CA US",1.2383472844799996,11,-116.5584674,33.91995300000001,0.4031161104592143,Karen Avenue Windfarm
0.9939,3.0,METERS,GHCND_USW00013724,39.37778,-74.42361,2018-10-15,1873-12-10,"ATLANTIC CITY MARINA, NJ US",1.7832200896511994,13,-74.44834,39.381972399999995,0.02508284508902862,Jersey Atlantic Wind Farm
0.8404,18.3,METERS,GHCND_USW00093730,39.45202,-74.56699,2018-10-16,1947-01-01,"ATLANTIC CITY INTERNATIONAL AIRPORT, NJ US",1.7832200896511994,13,-74.44834,39.381972399999995,0.1377842108725121,Jersey Atlantic Wind Farm
0.7074,38.1,METERS,GHCND_USC00283662,39.64415,-74.80478,2018-10-16,1893-01-01,"HAMMONTON 1 NE, NJ US",1.7832200896511994,13,-74.44834,39.381972399999995,0.44247775937526923,Jersey Atlantic Wind Farm
0.9812,1140.0,METERS,GHCND_USC00104670,42.7325,-114.5192,2018-09-20,1915-09-01,"JEROME, ID US",2.567836929097727,15,-115.00967885714286,42.82478714285713,0.4990855898950597,Payne's Ferry
0.9754,1233.8,METERS,GHCND_USW00004110,42.72667,-114.45639,2018-10-16,1997-02-11,"JEROME CO AIRPORT, ID US",2.567836929097727,15,-115.00967885714286,42.82478714285713,0.5619212873356014,Payne's Ferry
0.9933,1265.2,METERS,GHCND_USW00094178,42.48194,-114.48694,2018-10-16,1997-06-08,"TWIN FALLS SUN VALLEY REGIONAL AIRPORT, ID US",2.567836929097727,15,-115.00967885714286,42.82478714285713,0.6251400452157231,Payne's Ferry
0.9986,335.0,METERS,GHCND_USC00130200,42.0208,-93.7741,2018-10-10,1964-11-01,"AMES 8 WSW, IA US",3.0814043149172723,16,-93.610676,42.568729,0.5717810707053863,Century expansion (4Q07)
0.9965,291.1,METERS,GHCND_USW00094989,41.99056,-93.61889,2018-10-16,1996-10-01,"AMES MUNICIPAL AIRPORT, IA US",3.0814043149172723,16,-93.610676,42.568729,0.5782273448713704,Century expansion (4Q07)
0.9999,373.4,METERS,GHCND_USW00014940,43.1544,-93.3269,2018-10-16,1948-01-01,"MASON CITY MUNICIPAL AIRPORT, IA US",3.0814043149172723,16,-93.610676,42.568729,0.6507990000122984,Century expansion (4Q07)
0.9965,696.2,METERS,GHCND_USW00004726,40.31611,-78.83389,2018-10-15,2000-08-01,"JOHNSTOWN CAMBRIA CO AIRPORT, PA US",2.139864107581439,14,-79.011551,39.97989983333334,0.3802639965747793,Somerset
0.9978,454.2,METERS,GHCND_USC00361705,39.7994,-79.3665,2018-10-17,1946-07-01,"CONFLUENCE 1 SW DAM, PA US",2.139864107581439,14,-79.011551,39.97989983333334,0.3982072104248842,Somerset
0.9651,455.7,METERS,GHCND_USC00188065,39.5099,-79.1401,2018-10-17,1945-02-26,"SAVAGE RIVER DAM, MD US",2.139864107581439,14,-79.011551,39.97989983333334,0.4872624433858707,Somerset
0.989,789.7,METERS,GHCND_USW00023156,33.9255,-116.9903,2001-07-31,1939-08-01,"BEAUMONT NUMBER 2, CA US",1.7832200896511994,13,-116.81323600000002,33.915895500000005,0.1773242975912928,Robertsons Ready Mix
0.9952,124.7,METERS,GHCND_USW00093138,33.8222,-116.5043,2018-10-16,1998-02-19,"PALM SPRINGS ASOS, CA US",1.7832200896511994,13,-116.81323600000002,33.915895500000005,0.3228316880609166,Robertsons Ready Mix
0.3188,468.2,METERS,GHCND_USW00023119,33.9,-117.25,2018-10-16,1949-01-01,"MARCH AFB, CA US",1.7832200896511994,13,-116.81323600000002,33.915895500000005,0.4370531530789302,Robertsons Ready Mix
0.3824,39.6,METERS,GHCND_USW00014704,41.65,-70.51667,2010-07-30,1949-01-01,"FALMOUTH OTIS AFB, MA US",1.2383472844799996,11,-70.543552,41.7533415,0.10678065155378028,6th Space Warning Squadron
0.9904,45.4,METERS,GHCND_USW00054769,41.90972,-70.72944,2018-10-15,1996-07-06,"PLYMOUTH MUNICIPAL AIRPORT, MA US",1.2383472844799996,11,-70.543552,41.7533415,0.2429168248727279,6th Space Warning Squadron
0.9959,16.8,METERS,GHCND_USW00094720,41.66861,-70.28,2018-10-15,1998-01-01,"HYANNIS BARNSTABLE MUNICIPAL AIRPORT, MA US",1.2383472844799996,11,-70.543552,41.7533415,0.2768376488056703,6th Space Warning Squadron
1.0,32.0,METERS,GHCND_USC00172443,44.4934,-68.4582,2018-10-16,2011-07-01,"EAST SURRY, ME US",3.0814043149172723,16,-68.865799,44.093891000000006,0.570740208748243,Fox Islands
0.936,14.9,METERS,GHCND_USC00172623,44.53528,-68.42056,2011-06-30,2002-01-01,"ELLSWORTH POLL CONTROL, ME US",3.0814043149172723,16,-68.865799,44.093891000000006,0.6269465818090049,Fox Islands
0.9967,45.1,METERS,GHCND_USW00014606,44.7978,-68.8185,2018-10-16,1953-01-01,"BANGOR INTERNATIONAL AIRPORT, ME US",3.0814043149172723,16,-68.865799,44.093891000000006,0.705496332862187,Fox Islands
0.989,789.7,METERS,GHCND_USW00023156,33.9255,-116.9903,2001-07-31,1939-08-01,"BEAUMONT NUMBER 2, CA US",1.7832200896511994,13,-116.749889,33.916994,0.2405614286559759,Nestle Waters
0.9952,124.7,METERS,GHCND_USW00093138,33.8222,-116.5043,2018-10-16,1998-02-19,"PALM SPRINGS ASOS, CA US",1.7832200896511994,13,-116.749889,33.916994,0.2632486644923347,Nestle Waters
0.988,1050.0,METERS,GHCND_USC00049884,34.2182,-116.4073,2018-09-23,2011-01-01,"YUCCA MESA, CA US",1.7832200896511994,13,-116.749889,33.916994,0.456171324566761,Nestle Waters
0.3159,18.0,METERS,GHCND_USW00023202,38.26667,-121.93333,2018-10-12,1947-05-24,"TRAVIS FIELD AFB, CA US",0.8599633919999998,9,-122.09068300000001,38.2329005,0.16093584355032448,Anheuser-Busch Fairfield
0.9996,4.3,METERS,GHCND_USW00093227,38.2102,-122.2847,2018-10-16,1998-05-22,"NAPA CO AIRPORT, CA US",0.8599633919999998,9,-122.09068300000001,38.2329005,0.19534049500614395,Anheuser-Busch Fairfield
0.9879,33.2,METERS,GHCND_USW00093241,38.3775,-121.9575,2018-10-16,1998-04-06,"VACAVILLE NUT TREE AIRPORT, CA US",0.8599633919999998,9,-122.09068300000001,38.2329005,0.1965877078793431,Anheuser-Busch Fairfield
0.7574,195.1,METERS,GHCND_USW00054768,42.69728,-73.16967,2018-10-16,1987-10-01,"NORTH ADAMS HARRIMAN AIRPORT, MA US",1.2383472844799996,11,-73.27497860000001,42.58527120000001,0.1537396257033337,Berkshire Wind
0.6509,363.9,METERS,GHCND_USW00014763,42.42722,-73.28917,2018-10-16,1925-06-01,"PITTSFIELD MUNICIPAL AIRPORT, MA US",1.2383472844799996,11,-73.27497860000001,42.58527120000001,0.15868704312388818,Berkshire Wind
0.8409,338.3,METERS,GHCND_USC00436500,42.79167,-73.22278,2013-07-20,1975-01-11,"POWNAL 1 NE, VT US",1.2383472844799996,11,-73.27497860000001,42.58527120000001,0.21289706076740278,Berkshire Wind
1.0,1116.8,METERS,GHCND_USW00024143,47.4733,-111.3822,2018-10-16,1937-04-01,"GREAT FALLS AIRPORT, MT US",2.567836929097727,15,-111.43787000000002,47.50050933333333,0.06196367258682008,Horseshoe Bend&ranch pit
0.9928,1143.0,METERS,GHCND_USC00246700,47.6544,-111.598,2014-05-31,1953-02-13,"POWER 6 SE, MT US",2.567836929097727,15,-111.43787000000002,47.50050933333333,0.2220899686773488,Horseshoe Bend&ranch pit
0.4638,1058.3,METERS,GHCND_USW00024112,47.51667,-111.18333,2014-06-08,1949-01-01,"MALMSTROM AFB, MT US",2.567836929097727,15,-111.43787000000002,47.50050933333333,0.2550525019424848,Horseshoe Bend&ranch pit
0.3824,39.6,METERS,GHCND_USW00014704,41.65,-70.51667,2010-07-30,1949-01-01,"FALMOUTH OTIS AFB, MA US",1.2383472844799996,11,-70.5465505,41.7585905,0.11262655535218608,AFCEE MMR Turbines
0.9904,45.4,METERS,GHCND_USW00054769,41.90972,-70.72944,2018-10-15,1996-07-06,"PLYMOUTH MUNICIPAL AIRPORT, MA US",1.2383472844799996,11,-70.5465505,41.7585905,0.23725238666976903,AFCEE MMR Turbines
0.9959,16.8,METERS,GHCND_USW00094720,41.66861,-70.28,2018-10-15,1998-01-01,"HYANNIS BARNSTABLE MUNICIPAL AIRPORT, MA US",1.2383472844799996,11,-70.5465505,41.7585905,0.28132838362045165,AFCEE MMR Turbines
0.9954,109.7,METERS,GHCND_USC00364778,40.11903,-76.4265,2018-10-15,1952-04-01,"LANDISVILLE 2 NW, PA US",1.2383472844799996,11,-76.45589849999999,39.9590915,0.16261794361170592,Turkey Hill Frey Farm
0.999,122.8,METERS,GHCND_USW00054737,40.12028,-76.29444,2018-10-15,1999-03-16,"LANCASTER AIRPORT, PA US",1.2383472844799996,11,-76.45589849999999,39.9590915,0.2281459615125782,Turkey Hill Frey Farm
0.6288,95.1,METERS,GHCND_USW00014711,40.1962,-76.7724,2018-10-16,1935-02-01,"MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US",1.2383472844799996,11,-76.45589849999999,39.9590915,0.3954663579554002,Turkey Hill Frey Farm
0.9812,1140.0,METERS,GHCND_USC00104670,42.7325,-114.5192,2018-09-20,1915-09-01,"JEROME, ID US",2.567836929097727,15,-115.00002828571428,42.790979,0.48437138002150215,Pilgrim Stage Station
0.9754,1233.8,METERS,GHCND_USW00004110,42.72667,-114.45639,2018-10-16,1997-02-11,"JEROME CO AIRPORT, ID US",2.567836929097727,15,-115.00002828571428,42.790979,0.5474287471218164,Pilgrim Stage Station
0.9933,1265.2,METERS,GHCND_USW00094178,42.48194,-114.48694,2018-10-16,1997-06-08,"TWIN FALLS SUN VALLEY REGIONAL AIRPORT, ID US",2.567836929097727,15,-115.00002828571428,42.790979,0.5989696924371155,Pilgrim Stage Station
0.6847,256.0,METERS,GHCND_USC00517421,19.1987,-155.4778,2018-10-16,1905-01-01,"PAHALA 21, HI US",2.567836929097727,15,-155.68959571428573,18.971339714285715,0.3107251584759146,Pakini Nui (KA'ALUALU)
0.8161,286.5,METERS,GHCND_USC00511665,19.4174,-155.8805,2018-08-31,1938-01-01,"HONAUNAU 27, HI US",2.567836929097727,15,-155.68959571428573,18.971339714285715,0.48519503789258817,Pakini Nui (KA'ALUALU)
0.8138,2529.8,METERS,GHCND_USC00515018,19.5833,-155.4549,2018-08-27,1950-07-04,"KULANI MAUKA 76, HI US",2.567836929097727,15,-155.68959571428573,18.971339714285715,0.6554215968333627,Pakini Nui (KA'ALUALU)
0.999,584.3,METERS,GHCND_USW00023161,34.8536,-116.7858,2018-10-16,1943-12-01,"DAGGETT AIRPORT, CA US",2.139864107581439,14,-117.112087,34.622145,0.4000432769013918,Cemex Black Mountain Quarry
0.9243,300.5,METERS,GHCND_USC00047473,33.96694,-117.36139,2009-09-30,1948-07-01,"RIVERSIDE CITRUS EXPERIMENTAL, CA US",2.139864107581439,14,-117.112087,34.622145,0.7010317951662405,Cemex Black Mountain Quarry
0.989,789.7,METERS,GHCND_USW00023156,33.9255,-116.9903,2001-07-31,1939-08-01,"BEAUMONT NUMBER 2, CA US",2.139864107581439,14,-117.112087,34.622145,0.7072102441240544,Cemex Black Mountain Quarry
0.9991,289.3,METERS,GHCND_USW00003102,34.05611,-117.60028,2018-10-16,1998-05-25,"ONTARIO INTERNATIONAL AIRPORT, CA US",1.7832200896511994,13,-117.30653749999999,34.5610465,0.5841622423081716,Cemex River Plant
0.9243,300.5,METERS,GHCND_USC00047473,33.96694,-117.36139,2009-09-30,1948-07-01,"RIVERSIDE CITRUS EXPERIMENTAL, CA US",1.7832200896511994,13,-117.30653749999999,34.5610465,0.5966333296912801,Cemex River Plant
0.999,584.3,METERS,GHCND_USW00023161,34.8536,-116.7858,2018-10-16,1943-12-01,"DAGGETT AIRPORT, CA US",1.7832200896511994,13,-117.30653749999999,34.5610465,0.5972897908624369,Cemex River Plant
0.9869,297.2,METERS,GHCND_USW00004850,40.7075,-84.02722,2018-10-16,1998-02-01,"LIMA ALLEN CO AIRPORT, OH US",2.139864107581439,14,-83.892563,40.4477025,0.2926213400544356,Honda Plant
0.9969,243.8,METERS,GHCND_USW00014825,41.01361,-83.66861,2018-10-15,1942-01-01,"FINDLAY AIRPORT, OH US",2.139864107581439,14,-83.892563,40.4477025,0.6086100925594722,Honda Plant
0.9999,305.7,METERS,GHCND_USW00093815,39.9064,-84.2185,2018-10-16,1948-01-01,"DAYTON INTERNATIONAL AIRPORT, OH US",2.139864107581439,14,-83.892563,40.4477025,0.6318570443346004,Honda Plant
0.998,190.2,METERS,GHCND_USW00014607,46.8705,-68.0173,2018-10-16,1939-01-16,"CARIBOU WEATHER FORECAST OFFICE, ME US",2.567836929097727,15,-67.807555,46.56281614285714,0.37237389942276367,Mars Hill Mountain
0.9631,145.1,METERS,GHCND_USW00014609,46.1185,-67.7928,2018-10-16,1948-06-01,"HOULTON AIRPORT, ME US",2.567836929097727,15,-67.807555,46.56281614285714,0.4445610698525528,Mars Hill Mountain
0.9809,245.0,METERS,GHCND_CA00810I001,47.15,-67.8333,2017-02-05,2001-08-16,"ST LEONARD CS, CA",2.567836929097727,15,-67.807555,46.56281614285714,0.5877479792514544,Mars Hill Mountain
0.5781,408.4,METERS,GHCND_USC00065445,41.9725,-73.2208,2018-10-17,1884-11-01,"NORFOLK 2 SW, CT US",1.4860167413759995,12,-73.1454545,41.9635905,0.07587043930609277,Wind Colebrook South
0.9088,53.3,METERS,GHCND_USW00014740,41.9375,-72.6819,2018-10-16,1942-01-08,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",1.4860167413759995,12,-73.1454545,41.9635905,0.4642881526169937,Wind Colebrook South
0.3423,82.6,METERS,GHCND_USW00014775,42.15778,-72.71611,2018-10-15,1948-06-01,"WESTFIELD BARNES MUNICIPAL AIRPORT, MA US",1.4860167413759995,12,-73.1454545,41.9635905,0.4712178493971757,Wind Colebrook South
0.9998,1194.2,METERS,GHCND_USW00023044,31.81111,-106.37583,2018-10-16,1938-04-01,"EL PASO INTERNATIONAL AIRPORT, TX US",3.6976851779007265,17,-106.405552,31.7881105,0.037581568411263006,unknown El Paso County
0.9764,1118.6,METERS,GHCND_USC00419966,31.69528,-106.32167,2009-09-30,1939-02-01,"YSLETA, TX US",3.6976851779007265,17,-106.405552,31.7881105,0.1251147139798117,unknown El Paso County
0.9984,1184.5,METERS,GHCND_USC00298535,32.2823,-106.7598,2018-10-17,1959-04-01,"STATE UNIVERSITY, NM US",3.6976851779007265,17,-106.405552,31.7881105,0.6080418632086525,unknown El Paso County
0.9812,1140.0,METERS,GHCND_USC00104670,42.7325,-114.5192,2018-09-20,1915-09-01,"JEROME, ID US",2.567836929097727,15,-114.99029899999998,42.83899377777778,0.4829857063168278,Oregon Trail
0.9754,1233.8,METERS,GHCND_USW00004110,42.72667,-114.45639,2018-10-16,1997-02-11,"JEROME CO AIRPORT, ID US",2.567836929097727,15,-114.99029899999998,42.83899377777778,0.5455964180007518,Oregon Trail
0.9933,1265.2,METERS,GHCND_USW00094178,42.48194,-114.48694,2018-10-16,1997-06-08,"TWIN FALLS SUN VALLEY REGIONAL AIRPORT, ID US",2.567836929097727,15,-114.99029899999998,42.83899377777778,0.6171366810572501,Oregon Trail
0.9991,1335.9,METERS,GHCND_USW00003028,37.28333,-102.61389,2018-10-16,1998-07-01,"SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US",2.139864107581439,14,-102.650894,37.362293,0.08720350557747074,ARPA (Prower and Baca County) (Lamar)
0.9945,1408.8,METERS,GHCND_USC00057866,37.36944,-102.74278,2002-05-31,1956-09-01,"SPRINGFIELD 7 WSW, CO US",2.139864107581439,14,-102.650894,37.362293,0.09216353186049447,ARPA (Prower and Baca County) (Lamar)
0.6648,1212.5,METERS,GHCND_USC00058793,37.3822,-102.2986,2018-10-17,1940-12-01,"WALSH 1 W, CO US",2.139864107581439,14,-102.650894,37.362293,0.3528559919924844,ARPA (Prower and Baca County) (Lamar)
